pxd	run	tissue_mlm	confidence_mlm	tissue_llm	is_agree	is_in_mlm_vocab	lin_similarity	concordance_tier	disease_state_llm
PXD061934	QEPlus_200825_RN_SM_24h_DMSO_3_NB4	Testis	0.0559	breast; cervix; ovary	False	True	0.8688	Near-Agreement (Subpart / Secretome)	cervical adenocarcinoma; breast carcinoma; ovarian adenocarcinoma
PXD062452	RS-91-Total-SET-A_fr-1	Lymph node	0.0561	cervix	False	False	0.2461	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD062452	RS-91-Total-SET-A_fr-2	Endometrium	0.0982	cervix	False	False	0.7359	Near-Agreement (Subpart / Secretome)	cervical adenocarcinoma
PXD062452	RS-91-Total-SET-A_fr-3	B-cells	0.0651	cervix	False	False	0.1765	True Conflict	cervical adenocarcinoma
PXD062452	RS-91-Total-SET-A_fr-4	B-cells	0.0528	cervix	False	False	0.1765	True Conflict	cervical adenocarcinoma
PXD062452	RS-91-Total-SET-A_fr-5	Bone marrow	0.066	cervix	False	False	0.1832	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD062452	RS-91-Total-SET-A_fr-6	Testis	0.0541	cervix	False	False	0.4342	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD062452	RS-91-Total-SET-A_fr-7	Liver	0.0645	cervix	False	False	0.2549	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD062452	RS-91-Total-SET-A_fr-8	B-cells	0.0518	cervix	False	False	0.1765	True Conflict	cervical adenocarcinoma
PXD062474	/public/conode53/AIRFLOW/temp/PXD062474/diann/OEA039_MSQ2911_PawelSwietach_CV-48_40spd_2T3_01_pH74-NO	Bone marrow	0.0954	colon	False	True	0.2214	True Conflict	colorectal cancer
PXD062474	/public/conode53/AIRFLOW/temp/PXD062474/diann/OEA039_MSQ2911_PawelSwietach_CV-48_40spd_2T3_02_pH74-NO	Bone marrow	0.1063	colon	False	True	0.2214	True Conflict	colorectal cancer
PXD062474	/public/conode53/AIRFLOW/temp/PXD062474/diann/OEA039_MSQ2911_PawelSwietach_CV-48_40spd_2T3_03_pH74-NO	Testis	0.1353	colon	False	True	0.0826	True Conflict	colorectal cancer
PXD062474	/public/conode53/AIRFLOW/temp/PXD062474/diann/OEA039_MSQ2911_PawelSwietach_CV-48_40spd_2T3_04_pH74-HY	Testis	0.1134	colon	False	True	0.0826	True Conflict	colorectal cancer
PXD062474	/public/conode53/AIRFLOW/temp/PXD062474/diann/OEA039_MSQ2911_PawelSwietach_CV-48_40spd_2T3_05_pH74-HY	Testis	0.1054	colon	False	True	0.0826	True Conflict	colorectal cancer
PXD062474	/public/conode53/AIRFLOW/temp/PXD062474/diann/OEA039_MSQ2911_PawelSwietach_CV-48_40spd_2T3_06_pH74-HY	Testis	0.1381	colon	False	True	0.0826	True Conflict	colorectal cancer
PXD062474	/public/conode53/AIRFLOW/temp/PXD062474/diann/OEA039_MSQ2911_PawelSwietach_CV-48_40spd_2T3_07_pH64-NO	Testis	0.1447	colon	False	True	0.0826	True Conflict	colorectal cancer
PXD062474	/public/conode53/AIRFLOW/temp/PXD062474/diann/OEA039_MSQ2911_PawelSwietach_CV-48_40spd_2T3_08_pH64-NO	Testis	0.1067	colon	False	True	0.0826	True Conflict	colorectal cancer
PXD062474	/public/conode53/AIRFLOW/temp/PXD062474/diann/OEA039_MSQ2911_PawelSwietach_CV-48_40spd_2T3_09_pH64-NO	Testis	0.1082	colon	False	True	0.0826	True Conflict	colorectal cancer
PXD062474	/public/conode53/AIRFLOW/temp/PXD062474/diann/OEA039_MSQ2911_PawelSwietach_CV-48_40spd_2T3_10_pH64-HY	Colon	0.1219	colon	True	True	1.0	Exact Match	colorectal cancer
PXD062474	/public/conode53/AIRFLOW/temp/PXD062474/diann/OEA039_MSQ2911_PawelSwietach_CV-48_40spd_2T3_11_pH64-HY	Testis	0.092	colon	False	True	0.0826	True Conflict	colorectal cancer
PXD062474	/public/conode53/AIRFLOW/temp/PXD062474/diann/OEA039_MSQ2911_PawelSwietach_CV-48_40spd_2T3_12_pH64-HY	Colon	0.0978	colon	True	True	1.0	Exact Match	colorectal cancer
PXD062474	N.Proteotypic.Sequences	Colon	0.1183	colon	True	True	1.0	Exact Match	colorectal cancer
PXD062474	N.Sequences	Colon	0.1189	colon	True	True	1.0	Exact Match	colorectal cancer
PXD062520	az02675	Oviduct	0.0952	lung	False	True	0.2637	Distant Concordance (Organ System)	lung cancer
PXD062520	az02676	Testis	0.0405	lung	False	True	0.2175	True Conflict	lung cancer
PXD062520	az02677	Tonsil	0.0392	lung	False	True	0.5234	Distant Concordance (Organ System)	lung cancer
PXD062520	az02678	Skeletal muscle	0.0391	lung	False	True	0.5378	Distant Concordance (Organ System)	lung cancer
PXD062520	az02679	Lymph node	0.0471	lung	False	True	0.3758	Distant Concordance (Organ System)	lung cancer
PXD062520	az02680	Salivary gland	0.046	lung	False	True	0.4825	Distant Concordance (Organ System)	lung cancer
PXD062520	az02681	Salivary gland	0.0447	lung	False	True	0.4825	Distant Concordance (Organ System)	lung cancer
PXD062520	az02682	Skeletal muscle	0.0389	lung	False	True	0.5378	Distant Concordance (Organ System)	lung cancer
PXD062520	az02683	B-cells	0.0455	lung	False	True	0.1112	True Conflict	lung cancer
PXD062520	az02684	B-cells	0.0469	lung	False	True	0.1112	True Conflict	lung cancer
PXD062520	az02685	Lymph node	0.0468	lung	False	True	0.3758	Distant Concordance (Organ System)	lung cancer
PXD062520	az02686	Skeletal muscle	0.0438	lung	False	True	0.5378	Distant Concordance (Organ System)	lung cancer
PXD062520	az02746	Skeletal muscle	0.0444	lung	False	True	0.5378	Distant Concordance (Organ System)	lung cancer
PXD062520	az02747	Lung	0.0391	lung	True	True	1.0	Exact Match	lung cancer
PXD062520	az02748	Skeletal muscle	0.0394	lung	False	True	0.5378	Distant Concordance (Organ System)	lung cancer
PXD062520	az02749	Endometrium	0.0446	lung	False	True	0.2132	True Conflict	lung cancer
PXD062520	az02750	Skeletal muscle	0.0388	lung	False	True	0.5378	Distant Concordance (Organ System)	lung cancer
PXD062520	az02751	Skeletal muscle	0.0386	lung	False	True	0.5378	Distant Concordance (Organ System)	lung cancer
PXD062520	az02752	Skeletal muscle	0.0388	lung	False	True	0.5378	Distant Concordance (Organ System)	lung cancer
PXD062520	az02753	Skeletal muscle	0.0392	lung	False	True	0.5378	Distant Concordance (Organ System)	lung cancer
PXD062520	az02754	Tonsil	0.0386	lung	False	True	0.5234	Distant Concordance (Organ System)	lung cancer
PXD062520	az02755	Oviduct	0.0461	lung	False	True	0.2637	Distant Concordance (Organ System)	lung cancer
PXD062520	az02757	Placenta	0.0423	lung	False	True	0.29	Distant Concordance (Organ System)	lung cancer
PXD062520	phosea18715	B-cells	0.0421	lung	False	True	0.1112	True Conflict	lung cancer
PXD062520	phosea18716	B-cells	0.0437	lung	False	True	0.1112	True Conflict	lung cancer
PXD062520	sa01377	B-cells	0.0609	lung	False	True	0.1112	True Conflict	lung cancer
PXD062520	sa01378	Skeletal muscle	0.0386	lung	False	True	0.5378	Distant Concordance (Organ System)	lung cancer
PXD062520	sa01380	Skeletal muscle	0.0386	lung	False	True	0.5378	Distant Concordance (Organ System)	lung cancer
PXD062520	sa01381	Lymph node	0.1022	lung	False	True	0.3758	Distant Concordance (Organ System)	lung cancer
PXD062520	xb11927	Tonsil	0.0389	lung	False	True	0.5234	Distant Concordance (Organ System)	lung cancer
PXD062520	xb11928	Skeletal muscle	0.0397	lung	False	True	0.5378	Distant Concordance (Organ System)	lung cancer
PXD062520	xb11929	Kidney	0.0403	lung	False	True	0.3496	Distant Concordance (Organ System)	lung cancer
PXD062520	xb11930	Endometrium	0.0545	lung	False	True	0.2132	True Conflict	lung cancer
PXD062520	xb11931	B-cells	0.0525	lung	False	True	0.1112	True Conflict	lung cancer
PXD062520	xb11932	Testis	0.0507	lung	False	True	0.2175	True Conflict	lung cancer
PXD062520	xb11933	Ovary	0.0627	lung	False	True	0.2385	Distant Concordance (Organ System)	lung cancer
PXD062520	xb11934	Tonsil	0.0391	lung	False	True	0.5234	Distant Concordance (Organ System)	lung cancer
PXD062520	xb11935	Salivary gland	0.0459	lung	False	True	0.4825	Distant Concordance (Organ System)	lung cancer
PXD062520	xb11936	Skeletal muscle	0.0395	lung	False	True	0.5378	Distant Concordance (Organ System)	lung cancer
PXD062520	xb11937	B-cells	0.0455	lung	False	True	0.1112	True Conflict	lung cancer
PXD062520	xb11938	Skeletal muscle	0.0397	lung	False	True	0.5378	Distant Concordance (Organ System)	lung cancer
PXD062520	xb12024	Thyroid	0.0603	lung	False	True	0.5713	Distant Concordance (Organ System)	lung cancer
PXD062520	xb12025	Skeletal muscle	0.0395	lung	False	True	0.5378	Distant Concordance (Organ System)	lung cancer
PXD062520	xb12026	Brain	0.0636	lung	False	True	0.1394	Distant Concordance (Organ System)	lung cancer
PXD062520	xb12027	Endometrium	0.0493	lung	False	True	0.2132	True Conflict	lung cancer
PXD062520	xb12028	Salivary gland	0.0467	lung	False	True	0.4825	Distant Concordance (Organ System)	lung cancer
PXD062520	xb12029	Lung	0.0393	lung	True	True	1.0	Exact Match	lung cancer
PXD062520	xb12030	Ovary	0.0831	lung	False	True	0.2385	Distant Concordance (Organ System)	lung cancer
PXD062520	xb12031	Salivary gland	0.0477	lung	False	True	0.4825	Distant Concordance (Organ System)	lung cancer
PXD062520	xb12032	Thyroid	0.0638	lung	False	True	0.5713	Distant Concordance (Organ System)	lung cancer
PXD062520	xb12033	Spleen	0.0541	lung	False	True	0.3003	Distant Concordance (Organ System)	lung cancer
PXD062520	xb12034	Skeletal muscle	0.0393	lung	False	True	0.5378	Distant Concordance (Organ System)	lung cancer
PXD062520	xb12035	Urinary bladder	0.0416	lung	False	True	0.3281	Distant Concordance (Organ System)	lung cancer
PXD062520	xb14863	B-cells	0.0442	lung	False	True	0.1112	True Conflict	lung cancer
PXD062520	xb14864	Lung	0.0392	lung	True	True	1.0	Exact Match	lung cancer
PXD062520	xb14865	B-cells	0.0438	lung	False	True	0.1112	True Conflict	lung cancer
PXD062520	xb14866	Skeletal muscle	0.0381	lung	False	True	0.5378	Distant Concordance (Organ System)	lung cancer
PXD062520	xb14867	Salivary gland	0.0472	lung	False	True	0.4825	Distant Concordance (Organ System)	lung cancer
PXD062520	xb14868	B-cells	0.0396	lung	False	True	0.1112	True Conflict	lung cancer
PXD062520	xb14869	B-cells	0.061	lung	False	True	0.1112	True Conflict	lung cancer
PXD062520	xb14870	Bone marrow	0.0486	lung	False	True	0.3044	True Conflict	lung cancer
PXD062520	xb14871	Testis	0.0402	lung	False	True	0.2175	True Conflict	lung cancer
PXD062520	xb14872	Testis	0.039	lung	False	True	0.2175	True Conflict	lung cancer
PXD062520	xb14873	Spleen	0.0388	lung	False	True	0.3003	Distant Concordance (Organ System)	lung cancer
PXD062520	xb14874	B-cells	0.0402	lung	False	True	0.1112	True Conflict	lung cancer
PXD062520	xb14876	Stomach	0.1713	lung	False	True	0.4607	Distant Concordance (Organ System)	lung cancer
PXD062520	xb14877	Pituitary gland	0.0614	lung	False	True	0.4247	Distant Concordance (Organ System)	lung cancer
PXD062520	xb14878	Skeletal muscle	0.0392	lung	False	True	0.5378	Distant Concordance (Organ System)	lung cancer
PXD062520	xb14879	Skeletal muscle	0.0395	lung	False	True	0.5378	Distant Concordance (Organ System)	lung cancer
PXD062520	xb14880	Salivary gland	0.0721	lung	False	True	0.4825	Distant Concordance (Organ System)	lung cancer
PXD062520	xb14881	Salivary gland	0.046	lung	False	True	0.4825	Distant Concordance (Organ System)	lung cancer
PXD062520	xb14882	Endometrium	0.0414	lung	False	True	0.2132	True Conflict	lung cancer
PXD062520	xb14883	Tonsil	0.0389	lung	False	True	0.5234	Distant Concordance (Organ System)	lung cancer
PXD062520	xb14884	Testis	0.0439	lung	False	True	0.2175	True Conflict	lung cancer
PXD062520	xb14885	Skeletal muscle	0.0397	lung	False	True	0.5378	Distant Concordance (Organ System)	lung cancer
PXD062520	xb14886	Skeletal muscle	0.0394	lung	False	True	0.5378	Distant Concordance (Organ System)	lung cancer
PXD062520	xb14887	Stomach	0.1662	lung	False	True	0.4607	Distant Concordance (Organ System)	lung cancer
PXD062630	011321-Koranyi-NSCLC-urine-EVs-1	Prostate	0.1335	lung	False	True	0.7874	Near-Agreement (Subpart / Secretome)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-10	Esophagus	0.193	lung	False	True	0.4067	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-11	Kidney	0.1755	lung	False	True	0.3496	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-12	Esophagus	0.1932	lung	False	True	0.4067	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-13	Kidney	0.1574	lung	False	True	0.3496	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-14	Esophagus	0.2208	lung	False	True	0.4067	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-15	Prostate	0.1373	lung	False	True	0.7874	Near-Agreement (Subpart / Secretome)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-16	Esophagus	0.1835	lung	False	True	0.4067	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-17	Esophagus	0.185	lung	False	True	0.4067	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-18	Prostate	0.1382	lung	False	True	0.7874	Near-Agreement (Subpart / Secretome)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-19	Kidney	0.2072	lung	False	True	0.3496	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-2	Prostate	0.1888	lung	False	True	0.7874	Near-Agreement (Subpart / Secretome)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-20	Placenta	0.116	lung	False	True	0.29	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-21	Ovary	0.1508	lung	False	True	0.2385	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-22	Esophagus	0.1833	lung	False	True	0.4067	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-23	Kidney	0.1962	lung	False	True	0.3496	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-24	Prostate	0.2598	lung	False	True	0.7874	Near-Agreement (Subpart / Secretome)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-25	Kidney	0.2485	lung	False	True	0.3496	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-26	Kidney	0.1947	lung	False	True	0.3496	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-27	Kidney	0.1752	lung	False	True	0.3496	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-28	Prostate	0.2448	lung	False	True	0.7874	Near-Agreement (Subpart / Secretome)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-29	Esophagus	0.1914	lung	False	True	0.4067	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-3	Esophagus	0.2035	lung	False	True	0.4067	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-30	Kidney	0.1808	lung	False	True	0.3496	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-31	Kidney	0.1867	lung	False	True	0.3496	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-32	Esophagus	0.1496	lung	False	True	0.4067	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-33	Prostate	0.2578	lung	False	True	0.7874	Near-Agreement (Subpart / Secretome)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-34	Prostate	0.1665	lung	False	True	0.7874	Near-Agreement (Subpart / Secretome)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-35	Esophagus	0.1361	lung	False	True	0.4067	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-36	Kidney	0.1669	lung	False	True	0.3496	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-37	Esophagus	0.1642	lung	False	True	0.4067	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-38	Kidney	0.1727	lung	False	True	0.3496	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-39	Kidney	0.1355	lung	False	True	0.3496	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-4	Esophagus	0.1536	lung	False	True	0.4067	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-40	Kidney	0.187	lung	False	True	0.3496	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-41	Kidney	0.1255	lung	False	True	0.3496	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-42	Prostate	0.2331	lung	False	True	0.7874	Near-Agreement (Subpart / Secretome)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-43	Kidney	0.1516	lung	False	True	0.3496	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-44	Esophagus	0.1556	lung	False	True	0.4067	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-45	Prostate	0.1512	lung	False	True	0.7874	Near-Agreement (Subpart / Secretome)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-46	Esophagus	0.2103	lung	False	True	0.4067	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-47	Kidney	0.1358	lung	False	True	0.3496	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-48	Esophagus	0.1379	lung	False	True	0.4067	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-49	Kidney	0.1454	lung	False	True	0.3496	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-5	Esophagus	0.2483	lung	False	True	0.4067	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-50	Esophagus	0.1915	lung	False	True	0.4067	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-51	Kidney	0.2072	lung	False	True	0.3496	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-6	Kidney	0.1686	lung	False	True	0.3496	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-7	Esophagus	0.2	lung	False	True	0.4067	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-8	Ovary	0.1707	lung	False	True	0.2385	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD062630	011321-Koranyi-NSCLC-urine-EVs-9	Kidney	0.2432	lung	False	True	0.3496	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD062777	EM_SP_01_01	Ovary	0.1015	lung	False	True	0.2385	Distant Concordance (Organ System)	lung cancer
PXD062777	EM_SP_01_01_r	Ovary	0.134	lung	False	True	0.2385	Distant Concordance (Organ System)	lung cancer
PXD062777	EM_SP_01_02	Ovary	0.0784	lung	False	True	0.2385	Distant Concordance (Organ System)	lung cancer
PXD062777	EM_SP_01_02_r	Ovary	0.0785	lung	False	True	0.2385	Distant Concordance (Organ System)	lung cancer
PXD062777	EM_SP_01_03	Salivary gland	0.0894	lung	False	True	0.4825	Distant Concordance (Organ System)	lung cancer
PXD062777	EM_SP_01_03_r	Salivary gland	0.0903	lung	False	True	0.4825	Distant Concordance (Organ System)	lung cancer
